name,type,L,s,apx,apy,system,subsystem,inst,dtype,device,desc
FE_LEBT:ATT_D0975,ATT,0.000000,97.513031,0.150000,0.150000,FE,LEBT,D0975,ATT1,ATT,beam attenuator
FE_LEBT:ATT_DFT_D0975,DRIFT,0.156299,97.591180,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,drift_234
FE_LEBT:VD_D0977,VD,0.000000,97.669330,0.150000,0.150000,FE,LEBT,D0977,V2,VD,viewer
FE_LEBT:IP_D0977,PORT,0.000000,97.669330,0.150000,0.150000,FE,LEBT,D0977,IP_L,IP,"ion pump, 300 L/s"
FE_LEBT:FC_D0977,FC,0.000000,97.669330,0.150000,0.150000,FE,LEBT,D0977,FC1,FC,faraday cup
FE_LEBT:FC_DFT_D0977,DRIFT,0.124770,97.731715,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,drift_240
FE_LEBT:DCHV_D0979,COR,0.190500,97.889350,0.150000,0.150000,FE,LEBT,D0979,C4,DCHV,corrector magnet & bellow
FE_LEBT:DCH_D0979,HCOR,0.000000,97.889350,0.150000,0.150000,FE,LEBT,D0979,C4,DCH,horiz. corrector magnet
FE_LEBT:DCV_D0979,VCOR,0.000000,97.889350,0.150000,0.150000,FE,LEBT,D0979,C4,DCV,vert. corrector magnet
FE_LEBT:DCHV_DFT_D0979,DRIFT,0.025500,97.997350,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,drift_242
FE_LEBT:SOLR_D0982,SOL,0.399800,98.210000,0.150000,0.150000,FE,LEBT,D0982,SOL_S4,SOLR,solenoid
FE_LEBT:SOLR_DFT_D0982,DRIFT,0.220099,98.519949,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,mhb box & bellows
FE_LEBT:PM_D0986,PM,0.000000,98.629999,0.150000,0.150000,FE,LEBT,D0986,PM_S,PM,"profile monitor (small fork), defer installation"
FE_LEBT:PM_DFT_D0986,DRIFT,0.105001,98.682500,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,mhb box
FE_LEBT:CAV_D0987,CAV,0.000000,98.735000,0.150000,0.150000,FE,LEBT,D0987,multi harmonic buncher,CAV,multi harmonic buncher
FE_LEBT:CAV_DFT_D0987,DRIFT,0.000000,98.735000,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,mhb box
FE_LEBT:NEGP_D0987,PORT,0.000000,98.735000,0.150000,0.150000,FE,LEBT,D0987,NEG-0,NEGP,"getter pump, 3500 l/s"
FE_LEBT:NEGP_DFT_D0987,DRIFT,0.146492,98.808246,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,drift_254
FE_LEBT:BCM_D0989,BCM,0.000000,98.881492,0.150000,0.150000,FE,LEBT,D0989,BCM1,BCM,"AC current transformer, large bore"
FE_LEBT:BCM_DFT_D0989,DRIFT,0.222608,98.992796,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,drift_256
FE_LEBT:DCHV_D0992,COR,0.190500,99.199350,0.150000,0.150000,FE,LEBT,D0992,C4,DCHV,corrector magnet & bellow
FE_LEBT:DCH_D0992,HCOR,0.000000,99.199350,0.150000,0.150000,FE,LEBT,D0992,C4,DCH,horiz. corrector magnet
FE_LEBT:DCV_D0992,VCOR,0.000000,99.199350,0.150000,0.150000,FE,LEBT,D0992,C4,DCV,vert. corrector magnet
FE_LEBT:DCHV_DFT_D0992,DRIFT,0.025500,99.307350,0.150000,0.150000,NONE,NONE,NONE,NONE,NONE,drift_258
FE_LEBT:SOLR_D0995,SOL,0.399800,99.520000,0.150000,0.150000,FE,LEBT,D0995,SOL_S4b,SOLR,solenoid
FE_LEBT:SOLR_DFT_D0995,DRIFT,0.075624,99.757712,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,drift_260
FE_LEBT:FC_D0998,FC,0.000000,99.795524,0.040000,0.040000,FE,LEBT,D0998,FC1,FC,faraday cup
FE_LEBT:FFC_D0998,FC,0.000000,99.795524,0.040000,0.040000,FE,LEBT,D0998,LPM1,FFC,fast faraday cup
FE_LEBT:FFC_DFT_D0998,DRIFT,0.023317,99.807182,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,drift_263
FE_LEBT:PM_D0998,PM,0.000000,99.818841,0.040000,0.040000,FE,LEBT,D0998,PM_S,PM,profile monitor (small fork)
FE_LEBT:PM_DFT_D0998,DRIFT,0.076159,99.856920,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,drift_265
FE_LEBT:CAV_D0999,CAV,0.000000,99.895000,0.040000,0.040000,FE,LEBT,D0999,velocity equalizer resonator,CAV,velocity equalizer resonator
FE_LEBT:CAV_DFT_D0999,DRIFT,0.025336,99.907668,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,drift_267
FE_LEBT:GV_D0999,VALVE,0.034700,99.937686,0.040000,0.040000,FE,LEBT,D0999,NONE,GV,gate valve w/ special clamp
FE_LEBT:GV_DFT_D0999_1,DRIFT,0.013215,99.961643,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,drift_269
FE_LEBT:GV_DFT_D0999_2,DRIFT,0.031750,99.984125,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,RFQ end wall
FE_LEBT:GV_DFT_D0999_3,DRIFT,0.000000,100.000000,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,RFQ inn-wall (match point)
FE_RFQ:CAV_D1005,CAV,1.008155,100.504078,0.040000,0.040000,FE,RFQ,D1005,RFQ tank -1,CAV,RFQ tank -1
FE_RFQ:IP_D1005,PORT,0.000000,101.008155,0.040000,0.040000,FE,RFQ,D1005,NEG-I,IP,getter-ion pump 2000-10 l/s
FE_RFQ:CAV_D1015,CAV,1.008155,101.512233,0.040000,0.040000,FE,RFQ,D1015,RFQ tank -2,CAV,RFQ tank -2
FE_RFQ:IP_D1015,PORT,0.000000,102.016310,0.040000,0.040000,FE,RFQ,D1015,NEG-I,IP,getter-ion pump 2000-10 l/s
FE_RFQ:CAV_D1025,CAV,1.008155,102.520388,0.040000,0.040000,FE,RFQ,D1025,RFQ tank -3,CAV,RFQ tank -3
FE_RFQ:TMP_D1025,PORT,0.000000,103.024465,0.040000,0.040000,FE,RFQ,D1025,TMP_M,TMP,"pump, 700 l/s"
FE_RFQ:ND_D1025,ND,0.000000,103.024465,0.040000,0.040000,FE,RFQ,D1025,BLM_ND,ND,neutron detector
FE_RFQ:CAV_D1035,CAV,1.008155,103.528543,0.040000,0.040000,FE,RFQ,D1035,RFQ tank -4,CAV,RFQ tank -4
FE_RFQ:IP_D1035,PORT,0.000000,104.032620,0.040000,0.040000,FE,RFQ,D1035,NEG-I,IP,getter-ion pump 2000-10 l/s
FE_RFQ:CAV_D1045,CAV,1.008155,104.536698,0.040000,0.040000,FE,RFQ,D1045,RFQ tank -5,CAV,RFQ tank -5
FE_RFQ:IP_D1045,PORT,0.000000,105.040775,0.040000,0.040000,FE,RFQ,D1045,NEG-I,IP,getter-ion pump 2000-10 l/s
FE_RFQ:IP_DFT_D1045_1,DRIFT,0.000000,105.040775,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,RFQ inn-wall
FE_RFQ:IP_DFT_D1045_2,DRIFT,0.031750,105.056650,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,RFQ end wall
FE_RFQ:IP_DFT_D1045_3,DRIFT,0.057907,105.101479,0.030000,0.030000,NONE,NONE,NONE,NONE,NONE,bellow
FE_MEBT:GV_D1052,VALVE,0.060706,105.160785,0.030000,0.030000,FE,MEBT,D1052,NONE,GV,gate valve
FE_MEBT:GV_DFT_D1052,DRIFT,0.131183,105.256730,0.030000,0.030000,NONE,NONE,NONE,NONE,NONE,drift_290
FE_MEBT:IP_D1053,PORT,0.000000,105.322321,0.030000,0.030000,FE,MEBT,D1053,IP_S,IP,"ion pump, 75 l/s"
FE_MEBT:IP_DFT_D1053,DRIFT,0.122911,105.383776,0.030000,0.030000,NONE,NONE,NONE,NONE,NONE,drift_293
FE_MEBT:BCM_D1055,BCM,0.040000,105.465232,0.030000,0.030000,FE,MEBT,D1055,BCM2,BCM,AC current transformer
FE_MEBT:BCM_DFT_D1055,DRIFT,0.103499,105.536981,0.030000,0.030000,NONE,NONE,NONE,NONE,NONE,BPM bellow
FE_MEBT:BPM_D1056,BPM,0.000000,105.588730,0.040000,0.040000,FE,MEBT,D1056,BPM1,BPM,position monitor
FE_MEBT:BPM_DFT_D1056,DRIFT,0.106629,105.642045,0.030000,0.030000,NONE,NONE,NONE,NONE,NONE,drift_297
FE_MEBT:Q_D1057,QUAD,0.100000,105.745359,0.047500,0.047500,FE,MEBT,D1057,QUAD_Q8,Q,"quad, triplet 1-1"
FE_MEBT:Q_DFT_D1057,DRIFT,0.100000,105.845359,0.047500,0.047500,NONE,NONE,NONE,NONE,NONE,drift_299
FE_MEBT:Q_D1060,QUAD,0.150000,105.970359,0.047500,0.047500,FE,MEBT,D1060,QUAD_Q9,Q,"quad, triplet 1-2"
FE_MEBT:Q_DFT_D1060,DRIFT,0.100000,106.095359,0.047500,0.047500,NONE,NONE,NONE,NONE,NONE,drift_301
FE_MEBT:Q_D1062,QUAD,0.100000,106.195359,0.047500,0.047500,FE,MEBT,D1062,QUAD_Q10,Q,"quad+steerers, triplet 1-3"
FE_MEBT:DCHV_D1062,COR,0.000000,106.245359,0.047500,0.047500,FE,MEBT,D1062,Q10,DCHV,"quad+steerers, triplet 1-3"
FE_MEBT:DCH_D1062,HCOR,0.000000,106.245359,0.047500,0.047500,FE,MEBT,D1062,Q10,DCH,horiz. corrector magnet
FE_MEBT:DCV_D1062,VCOR,0.000000,106.245359,0.047500,0.047500,FE,MEBT,D1062,Q10,DCV,vert. corrector magnet
FE_MEBT:DCHV_DFT_D1062,DRIFT,0.250916,106.370817,0.047500,0.047500,NONE,NONE,NONE,NONE,NONE,bellow?
FE_MEBT:CAV_D1066,CAV,0.300000,106.646275,0.030000,0.030000,FE,MEBT,D1066,rebuncher,CAV,rebuncher
FE_MEBT:IP_D1066,PORT,0.000000,106.806275,0.030000,0.030000,FE,MEBT,D1068,IP_L,IP,"ion pump, 300 l/s"
FE_MEBT:IP_DFT_D1068_1,DRIFT,0.232222,106.912387,0.030000,0.030000,NONE,NONE,NONE,NONE,NONE,bellow+tube ??
FE_MEBT:IP_DFT_D1068_2,DRIFT,0.000000,107.028498,0.030000,0.030000,NONE,NONE,NONE,NONE,NONE,6 way cross ??
FE_MEBT:IP_D1070,PORT,0.000000,107.028498,0.030000,0.030000,FE,MEBT,D1070,IP_S,IP,"ion pump, 75 l/s"
FE_MEBT:FAVS_D1070,VALVE,0.000000,107.028498,0.030000,0.030000,FE,MEBT,D1070,NONE,FAVS,fast valve sensor
FE_MEBT:FAVS_DFT_D1070,DRIFT,0.214439,107.135717,0.030000,0.030000,NONE,NONE,NONE,NONE,NONE,drift_311
FE_MEBT:BPM_D1072,BPM,0.000000,107.242937,0.040000,0.040000,FE,MEBT,D1072,BPM1,BPM,position monitor
FE_MEBT:BPM_DFT_D1072,DRIFT,0.106629,107.296251,0.030000,0.030000,NONE,NONE,NONE,NONE,NONE,drift_313
FE_MEBT:Q_D1074,QUAD,0.100000,107.399566,0.047500,0.047500,FE,MEBT,D1074,QUAD_Q8,Q,"quad, triplet 2-1"
FE_MEBT:Q_DFT_D1074,DRIFT,0.100000,107.499566,0.047500,0.047500,NONE,NONE,NONE,NONE,NONE,drift_315
FE_MEBT:Q_D1076,QUAD,0.150000,107.624566,0.047500,0.047500,FE,MEBT,D1076,QUAD_Q9,Q,"quad, triplet 2-2"
FE_MEBT:Q_DFT_D1076,DRIFT,0.100000,107.749566,0.047500,0.047500,NONE,NONE,NONE,NONE,NONE,drift_317
FE_MEBT:Q_D1078,QUAD,0.100000,107.849566,0.047500,0.047500,FE,MEBT,D1078,QUAD_Q10,Q,"quad+steerers, triplet 2-3"
FE_MEBT:DCHV_D1078,COR,0.000000,107.899566,0.047500,0.047500,FE,MEBT,D1078,Q10,DCHV,"quad+steerers, triplet 2-3"
FE_MEBT:DCH_D1078,HCOR,0.000000,107.899566,0.047500,0.047500,FE,MEBT,D1078,Q10,DCH,horiz. corrector magnet
FE_MEBT:DCV_D1078,VCOR,0.000000,107.899566,0.047500,0.047500,FE,MEBT,D1078,Q10,DCV,vert. corrector magnet
FE_MEBT:DCHV_DFT_D1078,DRIFT,0.697234,108.248183,0.047500,0.047500,NONE,NONE,NONE,NONE,NONE,drift_321
FE_MEBT:DH_D1086,BEND,0.000000,108.596800,0.040000,0.040000,FE,MEBT,D1086,BEND_D6,DH,"dipole-45deg, D6 (straight leg)"
FE_MEBT:DH_DFT_D1086,DRIFT,0.562001,108.877800,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,drift_323
FE_MEBT:PM_D1092,PM,0.000000,109.158800,0.040000,0.040000,FE,MEBT,D1092,PM_S,PM,profile monitor (small fork)
FE_MEBT:IP_D1092,PORT,0.000000,109.158800,0.040000,0.040000,FE,MEBT,D1092,IP_S,IP,"ion pump, 75 l/s"
FE_MEBT:IP_DFT_D1092,DRIFT,0.226409,109.272005,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellow ?
FE_MEBT:BPM_D1094,BPM,0.000000,109.385210,0.040000,0.040000,FE,MEBT,D1094,BPM1,BPM,position monitor
FE_MEBT:BPM_DFT_D1094,DRIFT,0.106629,109.438524,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,drift_328
FE_MEBT:Q_D1095,QUAD,0.100000,109.541838,0.047500,0.047500,FE,MEBT,D1095,QUAD_Q8,Q,"quad, triplet 3-1"
FE_MEBT:Q_DFT_D1095,DRIFT,0.100000,109.641838,0.047500,0.047500,NONE,NONE,NONE,NONE,NONE,drift_331
FE_MEBT:Q_D1098,QUAD,0.150000,109.766838,0.047500,0.047500,FE,MEBT,D1098,QUAD_Q9,Q,"quad, triplet 3-2"
FE_MEBT:Q_DFT_D1098,DRIFT,0.100000,109.891838,0.047500,0.047500,NONE,NONE,NONE,NONE,NONE,drift_333
FE_MEBT:Q_D1100,QUAD,0.100000,109.991838,0.047500,0.047500,FE,MEBT,D1100,QUAD_Q10,Q,"quad+steerers, triplet 3-3"
FE_MEBT:DCHV_D1100,COR,0.000000,110.041838,0.047500,0.047500,FE,MEBT,D1100,Q10,DCHV,"quad+steerers, triplet 3-3"
FE_MEBT:DCH_D1100,HCOR,0.000000,110.041838,0.047500,0.047500,FE,MEBT,D1100,Q10,DCH,horiz. corrector magnet
FE_MEBT:DCV_D1100,VCOR,0.000000,110.041838,0.047500,0.047500,FE,MEBT,D1100,Q10,DCV,vert. corrector magnet
FE_MEBT:DCHV_DFT_D1100,DRIFT,0.170643,110.127160,0.047500,0.047500,NONE,NONE,NONE,NONE,NONE,drift_336
FE_MEBT:FC_D1102,FC,0.000000,110.212481,0.040000,0.040000,FE,MEBT,D1102,FC3,FC,beam stopper / faraday cup
FE_MEBT:FFC_D1102,FC,0.000000,110.212481,0.040000,0.040000,FE,MEBT,D1102,LPM1,FFC,fast faraday cup
FE_MEBT:IP_D1102,PORT,0.000000,110.212481,0.040000,0.040000,FE,MEBT,D1102,IP_S,IP,"ion pump, 75 l/s"
FE_MEBT:IP_DFT_D1102,DRIFT,0.113028,110.268995,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,drift_340
FE_MEBT:GV_D1104,VALVE,0.060711,110.355864,0.040000,0.040000,FE,MEBT,D1104,NONE,GV,gate valve
FE_MEBT:GV_DFT_D1104,DRIFT,0.193306,110.482873,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,drift_342
FE_MEBT:CAV_D1107,CAV,0.300000,110.729525,0.030000,0.030000,FE,MEBT,D1107,rebuncher,CAV,rebuncher
FE_MEBT:IP_D1107,PORT,0.000000,110.889525,0.030000,0.030000,FE,MEBT,D1109,IP_L,IP,"ion pump, 300 l/s"
FE_MEBT:IP_DFT_D1109,DRIFT,0.220621,110.989836,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellow+tube
FE_MEBT:BPM_D1111,BPM,0.000000,111.100147,0.040000,0.040000,FE,MEBT,D1111,BPM1,BPM,position monitor
FE_MEBT:BPM_DFT_D1111,DRIFT,0.106629,111.153461,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,drift_347
FE_MEBT:Q_D1113,QUAD,0.100000,111.256775,0.047500,0.047500,FE,MEBT,D1113,QUAD_Q8,Q,"quad, triplet 4-1"
FE_MEBT:Q_DFT_D1113,DRIFT,0.100000,111.356775,0.047500,0.047500,NONE,NONE,NONE,NONE,NONE,drift_350
FE_MEBT:Q_D1115,QUAD,0.150000,111.481775,0.047500,0.047500,FE,MEBT,D1115,QUAD_Q9,Q,"quad, triplet 4-2"
FE_MEBT:Q_DFT_D1115,DRIFT,0.100000,111.606775,0.047500,0.047500,NONE,NONE,NONE,NONE,NONE,drift_352
FE_MEBT:Q_D1117,QUAD,0.100000,111.706775,0.047500,0.047500,FE,MEBT,D1117,QUAD_Q10,Q,"quad+steerers, triplet 4-3"
FE_MEBT:DCHV_D1117,COR,0.000000,111.756775,0.047500,0.047500,FE,MEBT,D1117,Q10,DCHV,"quad+steerers, triplet 4-3"
FE_MEBT:DCH_D1117,HCOR,0.000000,111.756775,0.047500,0.047500,FE,MEBT,D1117,Q10,DCH,horiz. corrector magnet
FE_MEBT:DCV_D1117,VCOR,0.000000,111.756775,0.047500,0.047500,FE,MEBT,D1117,Q10,DCV,vert. corrector magnet
FE_MEBT:DCHV_DFT_D1117,DRIFT,0.057610,111.785580,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellow
FE_MEBT:FAV_D1118,VALVE,0.056602,111.842686,0.040000,0.040000,FE,MEBT,D1118,NONE,FAV,fast valve
FE_MEBT:FAV_DFT_D1118,DRIFT,0.117478,111.929726,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,drift_358
FE_MEBT:BCM_D1120,BCM,0.040000,112.008465,0.040000,0.040000,FE,MEBT,D1120,BCM2,BCM,AC current transformer
FE_MEBT:BCM_DFT_D1120,DRIFT,0.113030,112.084980,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,drift_362
FE_MEBT:IP_D1121,PORT,0.000000,112.141495,0.040000,0.040000,FE,MEBT,D1121,IP_S,IP,"ion pump, 75 l/s"
FE_MEBT:IP_DFT_D1121_1,DRIFT,0.230503,112.256747,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,drift_364
FE_MEBT:IP_DFT_D1121_2,DRIFT,-0.000003,112.371997,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,drift_365
LS1_CA01:GV_D1124,VALVE,0.057404,112.400697,0.040000,0.040000,LS1,CA01,D1124,NONE,GV,gate valve
LS1_CA01:GV_DFT_D1124,DRIFT,0.160683,112.509741,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellows
LS1_CA01:CAV1_D1127,CAV,0.240000,112.710082,0.036000,0.036000,LS1,CA01,D1127,CAV_B04,CAV1,b04 resonator
LS1_CA01:ND_D1128,ND,0.000000,112.801763,0.036000,0.036000,LS1,CA01,D1128,BLM_ND,ND,neutron detector
LS1_CA01:ND_DFT_D1128,DRIFT,0.068192,112.864178,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellow
LS1_CA01:BPM_D1129,BPM,0.000000,112.898273,0.040000,0.040000,LS1,CA01,D1129,BPM6,BPM,"position monitor, BPMc"
LS1_CA01:BPM_DFT_D1129_1,DRIFT,0.055880,112.926213,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,BPM-box
LS1_CA01:BPM_DFT_D1129_2,DRIFT,0.046706,112.977507,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,solenoid-entry
LS1_CA01:SOL1_D1132,SOLCOR,0.313000,113.157360,0.040000,0.040000,LS1,CA01,D1132,SOL_S1,SOL1,solenoid+correctors
LS1_CA01:DCH1_D1132,HCOR,0.000000,113.157360,0.040000,0.040000,LS1,CA01,D1132,S1,DCH,horiz. corrector magnet
LS1_CA01:DCV1_D1132,VCOR,0.000000,113.157360,0.040000,0.040000,LS1,CA01,D1132,S1,DCV,vert. corrector magnet
LS1_CA01:SOL1_DFT_D1132_1,DRIFT,0.046706,113.337213,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,solenoid-exit
LS1_CA01:SOL1_DFT_D1132_2,DRIFT,0.071198,113.396166,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellow
LS1_CA01:CAV2_D1136,CAV,0.240000,113.551765,0.036000,0.036000,LS1,CA01,D1136,CAV_B04,CAV2,b04 resonator
LS1_CA01:CAV2_DFT_D1136,DRIFT,0.393556,113.868543,0.036000,0.036000,NONE,NONE,NONE,NONE,NONE,2 bellows + tube
LS1_CA01:CAV3_D1142,CAV,0.240000,114.185321,0.036000,0.036000,LS1,CA01,D1142,CAV_B04,CAV3,b04 resonator
LS1_CA01:BLM_D1143,BLM,0.000000,114.277002,0.036000,0.036000,LS1,CA01,D1143,,BLM,outside loss monitor - not install
LS1_CA01:BLM_DFT_D1143,DRIFT,0.068192,114.339417,0.036000,0.036000,NONE,NONE,NONE,NONE,NONE,bellow
LS1_CA01:BPM_D1144,BPM,0.000000,114.373512,0.040000,0.040000,LS1,CA01,D1144,BPM6,BPM,"position monitor, BPMc"
LS1_CA01:BPM_DFT_D1144_1,DRIFT,0.055880,114.401452,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,BPM-box
LS1_CA01:BPM_DFT_D1144_2,DRIFT,0.046706,114.452746,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,solenoid-entry
LS1_CA01:SOL2_D1146,SOLCOR,0.313000,114.632599,0.040000,0.040000,LS1,CA01,D1146,SOL_S1,SOL2,solenoid+correctors
LS1_CA01:DCH2_D1146,HCOR,0.000000,114.632599,0.040000,0.040000,LS1,CA01,D1146,S1,DCH,horiz. corrector magnet
LS1_CA01:DCV2_D1146,VCOR,0.000000,114.632599,0.040000,0.040000,LS1,CA01,D1146,S1,DCV,vert. corrector magnet
LS1_CA01:SOL2_DFT_D1146_1,DRIFT,0.046706,114.812452,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,solenoid-exit
LS1_CA01:SOL2_DFT_D1146_2,DRIFT,0.071198,114.871405,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellow
LS1_CA01:CAV4_D1150,CAV,0.240000,115.027004,0.036000,0.036000,LS1,CA01,D1150,CAV_B04,CAV4,b04 resonator
LS1_CA01:CAV4_DFT_D1150,DRIFT,0.160683,115.227345,0.036000,0.036000,NONE,NONE,NONE,NONE,NONE,bellows
LS1_CA01:GV_D1153,VALVE,0.057404,115.336388,0.040000,0.040000,LS1,CA01,D1153,NONE,GV,gate valve
LS1_CA01:GV_DFT_D1153,DRIFT,0.103502,115.416841,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellow
LS1_WA01:BPM_D1155,BPM,0.000000,115.468592,0.040000,0.040000,LS1,WA01,D1155,BPM2,BPM,position monitor
LS1_WA01:BPM_DFT_D1155,DRIFT,0.145282,115.541233,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,diagnostic box
LS1_WA01:HMR_D1156,HMR,0.000000,115.613874,0.033000,0.033000,LS1,WA01,D1156,HMR1,HMR,"Halo ring, d33mm, t5mm"
LS1_WA01:HMR_DFT_D1156,DRIFT,0.000000,115.613874,0.033000,0.033000,NONE,NONE,NONE,NONE,NONE,diagnostic box
LS1_WA01:IP_D1156,PORT,0.000000,115.613874,0.033000,0.033000,LS1,WA01,D1156,IP_S,IP,"ion pump, 75 l/s"
LS1_WA01:IP_DFT_D1156,DRIFT,0.131216,115.679482,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellow
LS1_CA02:GV_D1158,VALVE,0.057404,115.773792,0.040000,0.040000,LS1,CA02,D1158,NONE,GV,gate valve
LS1_CA02:GV_DFT_D1158,DRIFT,0.160683,115.882836,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellows
LS1_CA02:CAV1_D1161,CAV,0.240000,116.083177,0.036000,0.036000,LS1,CA02,D1161,CAV_B04,CAV1,b04 resonator
LS1_CA02:BLM_D1162,BLM,0.000000,116.174858,0.036000,0.036000,LS1,CA02,D1162,,BLM,outside loss monitor - not install
LS1_CA02:BLM_DFT_D1162,DRIFT,0.068192,116.237273,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellow
LS1_CA02:BPM_D1163,BPM,0.000000,116.271368,0.040000,0.040000,LS1,CA02,D1163,BPM6,BPM,"position monitor, BPMc"
LS1_CA02:BPM_DFT_D1163_1,DRIFT,0.055880,116.299308,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,BPM-box
LS1_CA02:BPM_DFT_D1163_2,DRIFT,0.046706,116.350602,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,solenoid-entry
LS1_CA02:SOL1_D1165,SOLCOR,0.313000,116.530455,0.040000,0.040000,LS1,CA02,D1165,SOL_S1,SOL1,solenoid+correctors
LS1_CA02:DCH1_D1165,HCOR,0.000000,116.530455,0.040000,0.040000,LS1,CA02,D1165,S1,DCH,horiz. corrector magnet
LS1_CA02:DCV1_D1165,VCOR,0.000000,116.530455,0.040000,0.040000,LS1,CA02,D1165,S1,DCV,vert. corrector magnet
LS1_CA02:SOL1_DFT_D1165_1,DRIFT,0.046706,116.710308,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,solenoid-exit
LS1_CA02:SOL1_DFT_D1165_2,DRIFT,0.071198,116.769261,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellow
LS1_CA02:CAV2_D1169,CAV,0.240000,116.924860,0.036000,0.036000,LS1,CA02,D1169,CAV_B04,CAV2,b04 resonator
LS1_CA02:CAV2_DFT_D1169,DRIFT,0.393556,117.241638,0.036000,0.036000,NONE,NONE,NONE,NONE,NONE,2 bellows + tube
LS1_CA02:CAV3_D1176,CAV,0.240000,117.558416,0.036000,0.036000,LS1,CA02,D1176,CAV_B04,CAV3,b04 resonator
LS1_CA02:BLM_D1177,BLM,0.000000,117.650097,0.036000,0.036000,LS1,CA02,D1177,,BLM,outside loss monitor - not install
LS1_CA02:BLM_DFT_D1177,DRIFT,0.068192,117.712512,0.036000,0.036000,NONE,NONE,NONE,NONE,NONE,bellow
LS1_CA02:BPM_D1177,BPM,0.000000,117.746607,0.040000,0.040000,LS1,CA02,D1177,BPM6,BPM,"position monitor, BPMc"
LS1_CA02:BPM_DFT_D1177_1,DRIFT,0.055880,117.774547,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,BPM-box
LS1_CA02:BPM_DFT_D1177_2,DRIFT,0.046706,117.825841,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,solenoid-entry
LS1_CA02:SOL2_D1180,SOLCOR,0.313000,118.005694,0.040000,0.040000,LS1,CA02,D1180,SOL_S1,SOL2,solenoid+correctors
LS1_CA02:DCH2_D1180,HCOR,0.000000,118.005694,0.040000,0.040000,LS1,CA02,D1180,S1,DCH,horiz. corrector magnet
LS1_CA02:DCV2_D1180,VCOR,0.000000,118.005694,0.040000,0.040000,LS1,CA02,D1180,S1,DCV,vert. corrector magnet
LS1_CA02:SOL2_DFT_D1180_1,DRIFT,0.046706,118.185547,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,solenoid-exit
LS1_CA02:SOL2_DFT_D1180_2,DRIFT,0.071198,118.244500,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellow
LS1_CA02:CAV4_D1184,CAV,0.240000,118.400099,0.036000,0.036000,LS1,CA02,D1184,CAV_B04,CAV4,b04 resonator
LS1_CA02:CAV4_DFT_D1184,DRIFT,0.160683,118.600440,0.036000,0.036000,NONE,NONE,NONE,NONE,NONE,bellows
